,Transaction Amount,MCC,Customer Age,Year,Month,Day,Hour,Minute,Transaction Type_Credit,Transaction Type_Debit,Transaction Type_Online Transfer,Fraudulent
3094,41.84,5411,76.0,2023,6,14,11,20,0,1,0,0.0
3095,519.53,5814,34.0,2023,7,7,11,36,1,0,0,0.0
3096,16431.0,5912,36.0,2024,3,13,22,16,1,0,0,0.0
3097,820.46,5411,53.0,2023,7,7,19,24,0,1,0,0.0
3098,574.8,5814,78.0,2023,7,30,12,22,1,0,0,0.0
3099,144.31,5812,79.0,2023,9,23,0,13,1,0,0,0.0
3100,90616.0,5999,58.0,2023,12,26,21,46,0,0,1,0.0
3101,359.1,5411,24.0,2024,1,1,1,34,0,0,1,0.0
3102,705.94,5812,42.0,2023,7,21,17,58,0,1,0,0.0
3103,877.58,5912,25.0,2024,1,23,15,5,1,0,0,0.0
3104,89636.0,5999,26.0,2023,5,23,20,42,0,1,0,0.0
3105,34.46,5999,57.0,2023,6,25,3,48,0,1,0,0.0
3106,476.85,5812,68.0,2024,2,22,13,24,0,0,1,0.0
3107,61.22,5912,66.0,2023,11,26,4,40,0,0,1,0.0
3108,52.57,5814,65.0,2023,12,24,8,40,1,0,0,0.0
3109,863.71,5814,64.0,2023,9,25,16,27,0,0,1,0.0
3110,403.03,5999,52.0,2023,5,10,20,9,0,0,1,0.0
3111,481.92,5812,78.0,2024,9,5,8,44,0,0,1,0.0
3112,35165.0,5812,44.0,2023,5,9,13,55,0,0,1,0.0
3113,796.73,5812,29.0,2024,2,21,15,11,0,1,0,0.0
3114,342.38,5814,22.0,2023,1,6,6,38,1,0,0,0.0
3115,86.45,5411,21.0,2024,2,22,9,29,1,0,0,0.0
3116,28.96,5812,50.0,2023,11,29,11,34,1,0,0,0.0
3117,360.93,5411,45.0,2024,1,30,18,43,0,0,1,0.0
3118,438.82,5411,61.0,2023,1,11,13,14,0,1,0,0.0
3119,395.67,5812,43.0,2024,4,26,23,4,0,1,0,0.0
3120,60016.0,5912,79.0,2023,7,23,7,18,0,0,1,0.0
3121,853.38,5812,72.0,2023,10,25,6,0,0,1,0,0.0
3122,153.11,5999,40.0,2023,9,12,14,2,0,1,0,0.0
3123,349.8,5812,76.0,2024,2,2,23,6,0,1,0,0.0
3124,347.2,5814,72.0,2024,1,21,16,2,1,0,0,0.0
3125,24.95,5812,60.0,2023,12,20,8,46,1,0,0,0.0
3126,234.75,5812,60.0,2023,2,11,6,15,0,1,0,0.0
3127,255.47,5999,66.0,2023,5,12,15,49,1,0,0,0.0
3128,60988.0,5999,62.0,2024,2,17,2,45,1,0,0,0.0
3129,157.46,5812,50.0,2024,4,17,17,43,1,0,0,0.0
3130,167.08,5411,72.0,2023,12,16,8,4,0,1,0,0.0
3131,239.37,5812,70.0,2024,1,28,18,44,1,0,0,0.0
3132,486.86,5999,43.0,2023,7,18,6,37,0,1,0,0.0
3133,155.21,5999,66.0,2023,10,10,19,53,0,0,1,0.0
3134,191.89,5411,51.0,2024,1,26,20,30,0,0,1,0.0
3135,288.19,5912,59.0,2023,1,11,13,55,0,1,0,0.0
3136,78345.0,5814,55.0,2023,12,14,10,2,1,0,0,0.0
3137,911.39,5912,49.0,2023,10,25,10,49,0,1,0,0.0
3138,483.82,5814,34.0,2023,12,23,16,11,0,0,1,0.0
3139,568.43,5411,48.0,2023,8,17,8,54,1,0,0,0.0
3140,50190.0,5999,43.0,2023,6,12,21,54,0,0,1,0.0
3141,479.38,5814,56.0,2023,10,28,6,11,1,0,0,0.0
3142,851.35,5912,34.0,2023,7,30,17,12,0,1,0,0.0
3143,543.69,5812,45.0,2023,1,8,0,35,0,0,1,0.0
3144,55541.0,5812,68.0,2023,9,16,21,14,0,1,0,0.0
3145,419.32,5814,78.0,2023,3,6,12,10,0,1,0,0.0
3146,427.93,5912,48.0,2024,5,14,14,17,1,0,0,0.0
3147,386.09,5814,28.0,2023,6,18,0,1,0,0,1,0.0
3148,761.09,5999,20.0,2023,7,16,6,34,1,0,0,0.0
3149,945.86,5812,57.0,2024,2,26,7,43,0,1,0,0.0
3150,541.89,5999,24.0,2024,8,3,0,49,0,0,1,0.0
3151,662.09,5411,61.0,2023,5,31,9,29,0,0,1,0.0
3152,56317.0,5999,47.0,2023,10,14,9,22,0,1,0,0.0
3153,440.21,5999,76.0,2023,5,23,20,24,1,0,0,0.0
3154,385.65,5912,62.0,2023,12,11,11,29,0,0,1,0.0
3155,911.88,5812,34.0,2024,12,4,12,49,0,0,1,0.0
3156,256.01,5411,35.0,2023,6,21,13,46,0,1,0,0.0
3157,746.6,5814,20.0,2023,6,13,3,30,1,0,0,0.0
3158,768.96,5999,49.0,2024,3,21,19,12,0,0,1,0.0
3159,177.29,5999,50.0,2023,10,14,17,41,0,0,1,0.0
3160,14782.0,5912,71.0,2024,1,27,10,28,0,0,1,0.0
3161,910.35,5814,30.0,2024,2,25,0,48,1,0,0,0.0
3162,796.3,5912,47.0,2023,5,26,19,27,0,0,1,0.0
3163,715.0,5411,67.0,2024,4,2,1,52,1,0,0,0.0
3164,700.94,5814,21.0,2023,9,14,0,30,1,0,0,0.0
3165,179.27,5912,28.0,2023,6,7,13,8,0,0,1,0.0
3166,512.21,5411,49.0,2023,4,10,17,56,1,0,0,0.0
3167,55.12,5814,42.0,2024,12,5,10,22,0,0,1,0.0
3168,17853.0,5912,57.0,2023,5,25,20,30,1,0,0,0.0
3169,320.95,5814,20.0,2023,8,27,19,36,1,0,0,0.0
3170,258.11,5999,73.0,2024,3,5,23,10,0,1,0,0.0
3171,406.54,5814,36.0,2023,11,11,20,49,1,0,0,0.0
3172,278.44,5411,62.0,2024,12,4,7,32,0,0,1,0.0
3173,335.61,5812,78.0,2023,6,10,8,57,0,1,0,0.0
3174,366.33,5411,33.0,2023,6,23,0,30,1,0,0,0.0
3175,297.32,5814,71.0,2023,7,8,19,17,0,1,0,0.0
3176,94019.0,5411,41.0,2024,3,28,12,14,0,0,1,0.0
3177,562.57,5999,49.0,2024,11,5,0,55,1,0,0,0.0
3178,63.85,5411,48.0,2023,5,19,5,17,0,0,1,0.0
3179,866.13,5812,48.0,2023,3,9,23,47,0,0,1,0.0
3180,36914.0,5411,69.0,2024,5,5,2,13,1,0,0,0.0
3181,488.05,5999,33.0,2024,3,19,19,51,0,0,1,0.0
3182,324.31,5999,69.0,2023,12,22,9,21,1,0,0,0.0
3183,546.96,5814,19.0,2024,2,3,0,20,0,1,0,0.0
3184,95401.0,5411,53.0,2024,4,27,13,58,0,0,1,0.0
3185,339.76,5812,39.0,2023,6,18,4,30,0,0,1,0.0
3186,701.95,5999,37.0,2023,11,11,23,26,0,1,0,0.0
3187,145.04,5411,27.0,2024,3,31,6,16,0,0,1,0.0
3188,585.2,5814,56.0,2023,7,27,4,5,0,1,0,0.0
3189,745.34,5814,44.0,2023,1,6,9,11,1,0,0,0.0
3190,759.25,5912,40.0,2023,5,11,2,46,0,0,1,0.0
3191,211.87,5814,80.0,2023,6,25,12,16,0,1,0,0.0
3192,3348.0,5999,61.0,2024,4,22,21,26,1,0,0,0.0
3193,996.18,5814,75.0,2023,4,7,23,55,1,0,0,0.0
3194,119.45,5411,62.0,2023,8,16,23,8,0,0,1,0.0
3195,840.56,5912,50.0,2023,5,21,22,33,0,0,1,0.0
3196,589.92,5411,45.0,2023,8,6,2,43,1,0,0,0.0
3197,178.6,5999,44.0,2024,3,5,3,28,1,0,0,0.0
3198,965.29,5912,71.0,2023,7,23,15,43,0,1,0,0.0
3199,667.28,5814,24.0,2024,5,5,6,21,0,0,1,0.0
3200,15784.0,5812,29.0,2023,10,6,15,46,0,0,1,0.0
3201,827.16,5912,71.0,2023,6,28,15,6,1,0,0,0.0
3202,482.59,5812,66.0,2023,11,23,23,49,0,0,1,0.0
3203,247.65,5912,72.0,2023,9,24,14,58,1,0,0,0.0
3204,642.77,5912,48.0,2023,8,15,11,51,0,0,1,0.0
3205,189.2,5814,27.0,2023,6,11,6,43,1,0,0,0.0
3206,995.29,5812,63.0,2024,3,30,6,52,0,1,0,0.0
3207,177.17,5411,66.0,2023,3,11,5,25,1,0,0,0.0
3208,80394.0,5999,68.0,2023,8,30,11,26,1,0,0,0.0
3209,880.58,5999,62.0,2024,1,3,0,33,0,0,1,0.0
3210,746.38,5912,59.0,2024,1,31,12,3,0,0,1,0.0
3211,780.49,5814,80.0,2024,4,17,4,16,0,0,1,0.0
3212,883.46,5814,36.0,2024,3,26,6,38,0,0,1,0.0
3213,708.29,5999,58.0,2023,10,20,17,38,0,1,0,0.0
3214,631.53,5814,50.0,2023,10,20,1,14,0,1,0,0.0
3215,424.12,5812,57.0,2024,4,13,19,9,0,0,1,0.0
3216,59387.0,5912,49.0,2023,9,14,17,50,0,1,0,0.0
3217,388.61,5814,52.0,2024,3,2,18,18,1,0,0,0.0
3218,152.41,5411,47.0,2023,6,10,7,18,0,1,0,0.0
3219,368.88,5912,50.0,2023,12,9,16,34,0,0,1,0.0
3220,83487.0,5999,62.0,2023,7,11,4,44,0,0,1,0.0
3221,698.34,5814,32.0,2024,1,29,6,17,0,0,1,0.0
3222,629.92,5814,43.0,2023,12,23,3,9,0,1,0,0.0
3223,652.29,5812,42.0,2023,8,7,16,58,0,0,1,0.0
3224,39113.0,5411,73.0,2024,10,2,6,48,0,0,1,0.0
3225,517.31,5999,63.0,2023,8,7,0,43,1,0,0,0.0
3226,693.7,5999,42.0,2023,6,11,3,56,1,0,0,0.0
3227,973.98,5912,18.0,2024,4,5,2,42,0,0,1,0.0
3228,217.67,5411,31.0,2023,7,27,1,56,1,0,0,0.0
3229,471.49,5814,44.0,2023,8,12,16,37,0,1,0,0.0
3230,482.55,5812,65.0,2024,11,2,3,48,0,0,1,0.0
3231,362.17,5812,62.0,2023,4,7,12,37,0,0,1,0.0
3232,35160.0,5912,30.0,2024,7,3,19,21,0,0,1,0.0
3233,547.39,5812,56.0,2024,6,5,6,2,0,1,0,0.0
3234,543.62,5912,51.0,2023,6,8,21,31,0,1,0,0.0
3235,351.4,5999,59.0,2023,7,14,16,41,1,0,0,0.0
3236,676.21,5814,20.0,2023,6,15,0,52,0,0,1,0.0
3237,103.61,5411,77.0,2023,8,16,23,16,0,0,1,0.0
3238,786.02,5814,42.0,2023,3,10,19,19,0,1,0,0.0
3239,974.09,5812,78.0,2023,4,11,21,50,0,0,1,0.0
3240,46939.0,5912,76.0,2024,4,22,23,16,0,0,1,0.0
3241,9.66,5411,34.0,2023,12,9,23,48,0,1,0,0.0
3242,17.06,5999,66.0,2024,2,24,16,3,0,0,1,0.0
3243,251.72,5912,48.0,2023,11,30,18,21,0,1,0,0.0
3244,332.78,5912,55.0,2023,12,18,21,55,0,1,0,0.0
3245,814.16,5411,58.0,2023,7,25,10,12,0,1,0,0.0
3246,322.76,5814,36.0,2024,10,2,3,56,1,0,0,0.0
3247,572.08,5814,37.0,2023,9,27,19,41,1,0,0,0.0
3248,13894.0,5912,24.0,2024,2,4,13,7,0,1,0,0.0
3249,247.72,5411,67.0,2024,2,14,14,0,1,0,0,0.0
3250,932.77,5999,60.0,2024,5,3,1,30,0,0,1,0.0
3251,560.58,5814,58.0,2024,3,14,3,12,0,0,1,0.0
3252,778.49,5912,80.0,2024,3,2,7,56,1,0,0,0.0
3253,48.35,5912,47.0,2023,10,26,6,21,0,0,1,0.0
3254,278.16,5814,60.0,2024,10,5,13,17,1,0,0,0.0
3255,601.0,5812,78.0,2024,4,23,17,45,0,0,1,0.0
3256,34131.0,5411,22.0,2023,7,8,3,29,1,0,0,0.0
3257,584.47,5912,28.0,2024,4,21,12,0,0,0,1,0.0
3258,8.14,5814,63.0,2023,6,10,22,45,0,1,0,0.0
3259,365.2,5912,39.0,2024,8,5,22,23,0,1,0,0.0
3260,63777.0,5814,20.0,2024,1,24,4,1,0,0,1,0.0
3261,865.19,5999,77.0,2024,1,30,2,31,0,1,0,0.0
3262,104.32,5812,18.0,2023,11,28,9,34,0,0,1,0.0
3263,449.45,5812,65.0,2023,1,8,8,57,1,0,0,0.0
3264,60770.0,5814,68.0,2024,4,3,2,26,0,0,1,0.0
3265,526.87,5812,36.0,2023,5,21,10,42,0,1,0,0.0
3266,370.48,5912,65.0,2023,6,15,16,16,0,0,1,0.0
3267,406.66,5411,51.0,2023,2,10,20,2,1,0,0,0.0
3268,86.9,5814,58.0,2024,3,29,13,38,1,0,0,0.0
3269,211.95,5812,43.0,2023,6,6,8,12,1,0,0,0.0
3270,305.1,5814,67.0,2024,1,21,18,31,1,0,0,0.0
3271,236.48,5411,68.0,2024,11,4,19,32,0,0,1,0.0
3272,70125.0,5999,58.0,2024,2,13,20,18,1,0,0,0.0
3273,496.32,5812,71.0,2023,2,7,8,53,0,1,0,0.0
3274,211.55,5912,70.0,2023,10,30,23,45,0,0,1,0.0
3275,887.65,5912,79.0,2024,2,20,20,0,0,1,0,0.0
3276,858.07,5999,36.0,2023,12,20,5,59,0,0,1,0.0
3277,261.85,5912,42.0,2024,2,28,1,53,1,0,0,0.0
3278,38.09,5411,58.0,2024,2,3,17,52,0,1,0,0.0
3279,448.35,5912,39.0,2023,7,23,1,17,1,0,0,0.0
3280,55166.0,5912,34.0,2024,2,17,9,45,1,0,0,0.0
3281,558.15,5814,56.0,2024,4,30,17,58,1,0,0,0.0
3282,845.01,5814,18.0,2023,5,24,20,30,1,0,0,0.0
3283,386.0,5999,30.0,2024,3,13,23,20,1,0,0,0.0
3284,772.96,5912,39.0,2023,2,7,20,12,1,0,0,0.0
3285,33.59,5812,60.0,2023,12,7,16,48,1,0,0,0.0
3286,709.61,5999,79.0,2023,7,6,4,53,0,0,1,0.0
3287,404.93,5912,75.0,2023,8,11,18,1,0,0,1,0.0
3288,28542.0,5411,30.0,2024,5,5,5,38,1,0,0,0.0
3289,42.19,5812,53.0,2024,11,2,7,41,0,1,0,0.0
3290,280.27,5411,28.0,2023,7,16,4,31,1,0,0,0.0
3291,868.85,5999,32.0,2023,7,22,9,21,0,1,0,0.0
3292,485.2,5814,69.0,2023,7,16,21,38,1,0,0,0.0
3293,552.64,5999,26.0,2024,3,22,12,45,1,0,0,0.0
3294,868.96,5912,79.0,2024,4,27,14,22,0,1,0,0.0
3295,955.51,5812,22.0,2024,4,29,16,19,0,0,1,0.0
3296,99643.0,5411,80.0,2024,3,26,13,57,1,0,0,0.0
3297,763.04,5999,77.0,2024,4,15,7,55,0,1,0,0.0
3298,83.67,5814,66.0,2024,2,26,23,34,0,0,1,0.0
3299,845.67,5912,29.0,2023,6,14,15,55,0,1,0,0.0
3300,59881.0,5999,71.0,2023,6,21,7,8,0,1,0,0.0
3301,462.38,5999,25.0,2024,1,15,10,10,0,1,0,0.0
3302,173.75,5999,47.0,2023,6,6,8,22,1,0,0,0.0
3303,787.62,5814,56.0,2023,11,29,12,0,1,0,0,0.0
3304,79900.0,5814,59.0,2023,5,18,6,53,1,0,0,0.0
3305,969.34,5999,55.0,2024,3,19,6,40,0,0,1,0.0
3306,444.36,5812,24.0,2023,2,8,6,28,0,1,0,0.0
3307,406.3,5411,74.0,2023,10,22,7,38,0,1,0,0.0
3308,8.13,5912,28.0,2024,4,14,18,14,1,0,0,0.0
3309,53.43,5999,79.0,2024,2,24,19,50,0,1,0,0.0
3310,771.58,5812,58.0,2023,1,10,0,19,0,1,0,0.0
3311,182.94,5411,33.0,2023,3,8,16,28,0,1,0,0.0
3312,14593.0,5999,68.0,2023,4,6,18,51,1,0,0,0.0
3313,82.07,5814,55.0,2023,5,23,15,43,1,0,0,0.0
3314,943.93,5999,57.0,2023,11,11,20,8,1,0,0,0.0
3315,994.01,5814,79.0,2023,11,15,7,34,1,0,0,0.0
3316,740.54,5411,30.0,2023,8,28,18,38,0,1,0,0.0
3317,214.0,5812,72.0,2023,6,18,7,10,0,0,1,0.0
3318,358.3,5912,34.0,2024,1,2,14,57,0,1,0,0.0
3319,666.04,5814,36.0,2023,5,27,11,18,1,0,0,0.0
3320,69022.0,5912,53.0,2023,6,20,21,19,1,0,0,0.0
3321,877.77,5912,78.0,2023,10,20,22,10,0,1,0,0.0
3322,127.8,5411,59.0,2023,11,9,20,50,1,0,0,0.0
3323,796.8,5912,76.0,2024,3,31,22,30,1,0,0,0.0
3324,613.77,5812,35.0,2024,12,2,22,17,1,0,0,0.0
3325,65.56,5912,36.0,2023,12,9,17,0,1,0,0,0.0
3326,10.54,5411,67.0,2024,7,4,19,39,0,0,1,0.0
3327,453.42,5912,21.0,2023,12,6,21,36,0,0,1,0.0
3328,38746.0,5912,33.0,2023,6,28,13,15,1,0,0,0.0
3329,35.39,5912,50.0,2023,6,10,23,9,0,1,0,0.0
3330,77.43,5912,69.0,2023,7,9,2,21,0,1,0,0.0
3331,795.37,5812,48.0,2024,2,18,10,45,0,1,0,0.0
3332,518.82,5999,43.0,2023,1,11,1,22,1,0,0,0.0
3333,178.32,5912,50.0,2023,6,29,0,21,0,0,1,0.0
3334,394.36,5812,23.0,2023,12,13,13,48,0,1,0,0.0
3335,460.89,5999,39.0,2024,2,22,1,6,0,0,1,0.0
3336,16049.0,5812,76.0,2024,4,17,2,50,0,0,1,0.0
3337,12.85,5814,29.0,2024,2,3,0,36,1,0,0,0.0
3338,996.38,5812,60.0,2023,3,7,19,46,0,1,0,0.0
3339,494.88,5999,32.0,2023,5,20,13,56,1,0,0,0.0
3340,92625.0,5912,55.0,2024,4,28,3,9,1,0,0,0.0
3341,521.05,5411,45.0,2023,11,28,3,47,0,1,0,0.0
3342,85.98,5814,24.0,2023,9,28,5,21,0,0,1,0.0
3343,954.72,5814,63.0,2023,6,14,1,36,0,1,0,0.0
3344,37169.0,5999,66.0,2023,3,9,20,19,0,0,1,0.0
3345,941.19,5999,37.0,2023,6,25,6,32,0,0,1,0.0
3346,480.56,5999,80.0,2023,8,13,6,24,0,0,1,0.0
3347,480.25,5812,25.0,2023,10,15,15,10,0,1,0,0.0
3348,141.42,5411,51.0,2024,2,4,3,34,0,0,1,0.0
3349,270.69,5999,52.0,2023,8,20,23,9,0,0,1,0.0
3350,444.82,5814,59.0,2024,6,3,16,13,0,0,1,0.0
3351,396.29,5814,71.0,2023,5,22,9,41,1,0,0,0.0
3352,1997.0,5912,74.0,2023,5,26,9,56,0,1,0,0.0
3353,918.3,5814,59.0,2023,11,28,0,38,0,1,0,0.0
3354,667.47,5999,19.0,2024,2,19,23,42,0,0,1,0.0
3355,411.55,5912,21.0,2024,4,23,3,8,0,1,0,0.0
3356,100.77,5411,63.0,2023,8,8,19,3,0,0,1,0.0
3357,989.22,5999,39.0,2023,6,30,12,43,0,0,1,0.0
3358,595.38,5912,31.0,2024,8,3,19,24,0,1,0,0.0
3359,231.14,5912,57.0,2023,11,10,5,31,1,0,0,0.0
3360,18794.0,5812,19.0,2023,12,29,16,38,0,1,0,0.0
3361,879.24,5411,36.0,2023,6,9,13,29,0,0,1,0.0
3362,127.85,5912,53.0,2023,4,12,4,35,1,0,0,0.0
3363,360.83,5814,21.0,2024,2,29,14,13,1,0,0,0.0
3364,335.95,5812,42.0,2023,12,26,20,46,0,0,1,0.0
3365,278.4,5912,38.0,2024,2,4,0,31,0,0,1,0.0
3366,646.34,5814,56.0,2023,9,26,6,56,0,1,0,0.0
3367,737.99,5999,21.0,2023,4,7,10,18,0,0,1,0.0
3368,51383.0,5814,44.0,2023,4,10,9,55,1,0,0,0.0
3369,738.74,5411,50.0,2023,3,12,16,47,0,1,0,0.0
3370,878.22,5411,58.0,2023,7,28,12,31,0,0,1,0.0
3371,700.89,5411,55.0,2023,8,15,0,59,1,0,0,0.0
3372,920.71,5814,42.0,2024,3,22,14,36,1,0,0,0.0
3373,252.04,5814,23.0,2024,2,23,23,19,0,1,0,0.0
3374,941.78,5814,67.0,2024,2,13,13,44,0,0,1,0.0
3375,385.1,5999,34.0,2024,3,31,4,12,0,1,0,0.0
3376,35445.0,5814,25.0,2024,3,22,11,53,0,0,1,0.0
3377,806.92,5912,45.0,2024,11,1,16,24,0,1,0,0.0
3378,944.7,5411,26.0,2024,3,2,4,2,0,0,1,0.0
3379,458.83,5814,26.0,2023,7,26,0,38,1,0,0,0.0
3380,35295.0,5411,33.0,2024,9,5,2,55,1,0,0,0.0
3381,140.43,5912,24.0,2023,4,12,11,14,1,0,0,0.0
3382,586.83,5912,30.0,2023,10,21,7,18,0,0,1,0.0
3383,854.68,5912,69.0,2023,2,11,21,16,1,0,0,0.0
3384,59081.0,5999,25.0,2023,6,18,1,22,0,0,1,0.0
3385,572.79,5814,44.0,2023,11,9,4,49,0,1,0,0.0
3386,435.21,5814,55.0,2024,2,28,5,27,0,1,0,0.0
3387,28.47,5812,70.0,2023,9,26,5,59,0,0,1,0.0
3388,646.66,5814,27.0,2023,3,9,11,15,0,0,1,0.0
3389,719.79,5812,37.0,2024,3,13,13,51,0,1,0,0.0
3390,10.72,5812,73.0,2023,10,14,18,26,1,0,0,0.0
3391,617.77,5812,35.0,2024,2,26,20,59,0,0,1,0.0
3392,67352.0,5812,43.0,2024,4,28,2,13,0,0,1,0.0
3393,734.07,5999,54.0,2023,7,7,20,8,0,0,1,0.0
3394,257.85,5999,42.0,2024,3,24,0,19,0,1,0,0.0
3395,183.46,5814,24.0,2023,2,11,6,35,1,0,0,0.0
3396,78.42,5411,47.0,2023,6,29,0,21,0,0,1,0.0
3397,595.55,5814,33.0,2024,4,27,18,36,1,0,0,0.0
3398,222.8,5814,38.0,2023,8,9,21,23,0,1,0,0.0
3399,511.65,5814,43.0,2024,4,29,22,54,0,1,0,0.0
3400,10544.0,5812,23.0,2023,12,19,1,40,1,0,0,0.0
3401,213.9,5812,33.0,2023,2,7,9,10,0,0,1,0.0
3402,855.32,5814,33.0,2023,10,16,19,57,0,0,1,0.0
3403,834.7,5912,23.0,2023,9,9,10,34,0,0,1,0.0
3404,993.91,5411,79.0,2023,7,28,21,22,1,0,0,0.0
3405,611.64,5912,21.0,2024,3,17,14,54,1,0,0,0.0
3406,852.88,5411,65.0,2023,8,19,18,2,1,0,0,0.0
3407,765.99,5912,49.0,2023,12,23,9,15,0,0,1,0.0
3408,60094.0,5912,20.0,2023,9,9,9,33,0,1,0,0.0
3409,411.57,5999,60.0,2024,2,19,2,23,1,0,0,0.0
3410,445.84,5912,60.0,2023,12,17,13,3,1,0,0,0.0
3411,392.04,5411,61.0,2023,12,24,2,0,1,0,0,0.0
3412,14.89,5912,40.0,2023,8,17,20,21,0,0,1,0.0
3413,6.44,5912,76.0,2023,8,12,4,15,0,0,1,0.0
3414,132.1,5411,56.0,2024,3,16,9,51,0,1,0,0.0
3415,300.09,5411,34.0,2023,5,20,2,38,0,1,0,0.0
3416,88457.0,5812,45.0,2023,8,29,2,50,1,0,0,0.0
3417,591.31,5999,73.0,2023,12,11,23,16,0,1,0,0.0
3418,342.9,5912,69.0,2023,5,24,18,42,0,1,0,0.0
3419,823.98,5411,68.0,2023,9,10,7,23,1,0,0,0.0
3420,30850.0,5912,63.0,2023,12,17,22,51,1,0,0,0.0
3421,152.52,5999,43.0,2023,2,11,5,13,0,0,1,0.0
3422,188.82,5812,69.0,2024,4,3,7,42,0,0,1,0.0
3423,614.83,5411,57.0,2023,11,25,17,8,0,0,1,0.0
3424,52079.0,5999,36.0,2023,6,14,21,44,0,1,0,0.0
3425,283.37,5999,80.0,2024,3,20,19,35,0,0,1,0.0
3426,58.63,5912,18.0,2023,12,29,19,7,1,0,0,0.0
3427,160.65,5912,45.0,2024,5,17,6,40,1,0,0,0.0
3428,915.64,5814,37.0,2024,3,3,6,13,0,1,0,0.0
3429,542.4,5812,49.0,2024,2,27,12,23,0,1,0,0.0
3430,672.81,5814,18.0,2023,8,11,14,27,0,1,0,0.0
3431,877.36,5814,23.0,2024,3,4,3,31,1,0,0,0.0
3432,32595.0,5411,80.0,2023,9,13,16,1,0,0,1,0.0
3433,448.63,5999,47.0,2023,6,16,0,53,0,1,0,0.0
3434,81.87,5814,71.0,2024,4,15,8,51,0,1,0,0.0
3435,869.76,5912,37.0,2023,9,18,19,53,1,0,0,0.0
3436,617.75,5999,48.0,2024,12,3,9,45,0,1,0,0.0
3437,129.6,5411,35.0,2024,2,23,0,47,0,1,0,0.0
3438,5.06,5812,38.0,2023,7,29,5,43,0,0,1,0.0
3439,733.96,5999,44.0,2024,3,13,10,4,0,1,0,0.0
3440,29022.0,5912,30.0,2023,2,9,5,18,0,0,1,0.0
3441,202.05,5411,54.0,2024,5,13,6,5,0,1,0,0.0
3442,12.26,5912,67.0,2024,12,4,4,26,0,0,1,0.0
3443,875.37,5812,49.0,2023,8,29,11,51,1,0,0,0.0
3444,370.12,5999,61.0,2024,1,25,18,47,1,0,0,0.0
3445,422.87,5411,61.0,2023,8,24,13,19,0,0,1,0.0
3446,631.66,5411,60.0,2024,3,29,4,22,0,0,1,0.0
3447,908.42,5912,53.0,2023,10,13,11,35,1,0,0,0.0
3448,94980.0,5812,42.0,2023,6,13,1,38,0,1,0,0.0
3449,635.78,5814,32.0,2023,6,27,5,14,0,0,1,0.0
3450,842.02,5812,46.0,2023,6,8,13,5,0,0,1,0.0
3451,439.38,5812,44.0,2024,4,21,11,3,0,1,0,0.0
3452,965.51,5814,33.0,2024,1,20,21,59,0,1,0,0.0
3453,450.13,5411,40.0,2023,2,7,18,21,1,0,0,0.0
3454,511.49,5814,71.0,2023,8,7,11,48,1,0,0,0.0
3455,562.65,5912,43.0,2023,7,10,5,41,0,1,0,0.0
3456,24352.0,5814,20.0,2024,1,13,17,35,0,0,1,0.0
3457,717.55,5812,53.0,2023,10,6,22,40,0,0,1,0.0
3458,187.53,5912,75.0,2024,1,26,15,38,0,1,0,0.0
3459,361.04,5814,49.0,2023,8,11,12,25,0,0,1,0.0
3460,54313.0,5999,28.0,2023,6,10,3,58,0,1,0,0.0
3461,627.27,5411,59.0,2024,3,2,18,2,0,1,0,0.0
3462,149.5,5912,44.0,2024,5,15,22,8,1,0,0,0.0
3463,585.89,5912,22.0,2023,9,9,17,17,0,0,1,0.0
3464,73834.0,5814,77.0,2023,10,21,5,1,0,1,0,0.0
3465,727.45,5812,69.0,2023,8,19,11,2,0,0,1,0.0
3466,821.52,5812,39.0,2024,4,26,17,34,0,0,1,0.0
3467,94.11,5814,18.0,2023,12,31,6,44,1,0,0,0.0
3468,407.74,5812,27.0,2024,3,4,14,58,1,0,0,0.0
3469,141.01,5912,61.0,2023,9,25,18,5,0,1,0,0.0
3470,344.02,5999,58.0,2023,7,16,10,9,1,0,0,0.0
3471,60.28,5411,61.0,2024,4,13,2,6,1,0,0,0.0
3472,10342.0,5411,69.0,2023,11,23,4,21,1,0,0,0.0
3473,705.2,5814,59.0,2023,9,30,2,41,0,1,0,0.0
3474,130.35,5912,64.0,2023,9,27,8,55,0,0,1,0.0
3475,787.31,5999,31.0,2023,5,25,21,44,0,1,0,0.0
3476,559.48,5814,80.0,2023,12,20,17,0,0,0,1,0.0
3477,579.36,5812,22.0,2023,12,27,15,4,0,0,1,0.0
3478,960.45,5912,80.0,2023,1,11,22,51,0,1,0,0.0
3479,229.37,5814,75.0,2024,1,22,23,7,1,0,0,0.0
3480,52568.0,5812,36.0,2023,2,11,11,15,1,0,0,0.0
3481,239.41,5912,52.0,2024,2,21,10,52,1,0,0,0.0
3482,742.68,5812,62.0,2023,7,12,5,42,0,1,0,0.0
3483,947.05,5411,58.0,2023,11,27,20,16,0,1,0,0.0
3484,186.32,5912,29.0,2023,5,8,3,11,0,0,1,0.0
3485,130.87,5814,46.0,2023,8,6,8,0,0,1,0,0.0
3486,256.08,5912,20.0,2024,3,3,11,26,0,0,1,0.0
3487,441.49,5999,49.0,2023,10,6,11,28,0,0,1,0.0
3488,99679.0,5812,57.0,2023,9,19,4,7,0,1,0,0.0
3489,810.95,5814,41.0,2024,1,20,22,17,1,0,0,0.0
